date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
2014/11/09,tr,155,7015,6C7RJEIUDqKkJRZVWdkfkH,['Kanye West'],"['chicago rap', 'rap']",311866,True,Stronger
2016/04/14,sk,196,1362,6PkzXU8dlwtfrwyTlUyVnv,"['Sam Feldt', 'Kimberly Anne', 'EDX']","['pop edm', 'tropical house', 'swiss pop', 'dance pop', 'uk pop', 'progressive house', 'electro house', 'house', 'progressive electro house', 'pop', 'deep groove house', 'neo-singer-songwriter', 'pop dance', 'edm', 'indie anthem-folk']",180336,False,Show Me Love - EDX Remix / Radio Edit
2018/03/22,be,38,83664,5tXCQI3T4Gz8KHVwiX8UV6,"['Regi', 'OT']","['belgian dance', 'belgian edm']",188382,False,You Have A Heart
2016/02/11,cr,126,11399,3S0OXQeoh0w6AY8WQVckRW,['Jason Mraz'],"['pop', 'pop rock', 'neo mellow', 'acoustic pop']",242946,False,I'm Yours
2021/01/07,no,136,67213,3GDZfYNvBVFfh3DER8F4iW,['Rotlaus'],"['norwegian country', 'norwegian pop']",226946,False,Vakker og vill
2017/09/21,sg,18,184928,7qiZfU4dY1lWllzX7mPBI3,['Ed Sheeran'],"['pop', 'uk pop']",233712,False,Shape of You
2017/09/07,bo,197,5442,1Sl3njkhhz8nrSPZroDQ82,"['Dimitri Vegas & Like Mike', 'David Guetta', 'Dimitri Vegas', 'Kiiara']","['dance pop', 'progressive electro house', 'tropical house', 'electropop', 'edm', 'belgian dance', 'electro house', 'big room', 'pop dance', 'pop', 'indie poptimism', 'alt z', 'post-teen pop', 'belgian edm']",184247,False,Complicated (feat. Kiiara)
2015/10/08,bg,46,2210,05cXQMJcrM9msUYu11mOrs,['Sia'],"['dance pop', 'australian dance', 'pop', 'australian pop']",263893,False,Alive
2017/05/18,ar,63,200880,4iLqG9SeJSnt0cSPICSjxv,['Charlie Puth'],"['dance pop', 'viral pop', 'pop']",211475,False,Attention
2021/07/29,ae,164,8844,6zeeWid2sgw4lap2jV61PZ,['Khalid'],"['pop r&b', 'pop']",229320,False,Better
2019/04/18,pa,100,15993,0RiRZpuVRbi7oqRdSMwhQY,"['Post Malone', 'Swae Lee']","['rap', 'trap', 'dfw rap', 'melodic rap']",157560,False,Sunflower - Spider-Man: Into the Spider-Verse
2019/12/05,ec,40,81883,7g8YaUQABMal0zWe7a2ijz,"['Dalex', 'Rafa Pabön', 'KHEA', 'Sech', 'Feid', 'Cazzu', 'Lenny Tavárez']","['reggaeton', 'trap argentino', 'trap triste', 'panamanian pop', 'reggaeton colombiano', 'reggaeton flow', 'argentine hip hop', 'rap latina', 'r&b en espanol', 'trap latino', 'colombian pop', 'pop reggaeton']",360960,True,Pa Mí - Remix
2020/08/27,jp,146,177557,1H9jJvALjdKH3C3Ol0w765,['C&K'],['j-pop'],336840,False,みかんハート
2019/12/05,us,67,2673747,0RLLvYBopDwooCyvnTwgYu,['Lil Tjay'],"['nyc rap', 'melodic rap', 'brooklyn drill']",224000,True,F.N
2016/12/15,lv,107,3777,37F0uwRSrdzkBiuj0D5UHI,['The Weeknd'],"['canadian contemporary r&b', 'pop', 'canadian pop']",218880,True,Reminder
2017/06/15,ca,109,195154,1wC93sZRGcTgKLN2UWRSwW,['Lorde'],"['pop', 'yakut pop', 'nz pop', 'art pop', 'metropopolis']",221874,True,Perfect Places
2020/01/09,pt,164,33796,18Lw2uzjrjGqETdaYPR5ja,"['9 Miller', 'Agir']","['trap tuga', 'hip hop tuga', 'portuguese pop']",202511,False,De Volta (feat. Agir)
2020/01/09,nl,29,592604,4vUmTMuQqjdnvlZmAH61Qk,"['Ed Sheeran', 'Camila Cabello', 'Cardi B']","['pop', 'uk pop', 'post-teen pop', 'dance pop', 'rap']",204466,False,South of the Border (feat. Camila Cabello & Cardi B)
2021/04/08,hu,77,28499,1v1oIWf2Xgh54kIWuKsDf6,['AURORA'],"['art pop', 'norwegian pop']",248826,False,Runaway
2016/05/19,bg,189,1075,1dl3vuXJS9anUXE7XnNP75,['Jason Derulo'],"['pop rap', 'pop', 'dance pop', 'edm', 'post-teen pop']",200492,True,Get Ugly
2017/07/13,global,179,3202723,5MFzQMkrl1FOOng9tq6R9r,"['Maroon 5', 'Kendrick Lamar']","['pop', 'conscious hip hop', 'west coast rap', 'hip hop', 'rap']",214480,False,Don't Wanna Know
2014/05/18,hu,31,4608,4r8hRPbidDIoDPphxi78aY,"['Duke Dumont', 'Jax Jones']","['pop', 'pop rap', 'uk pop', 'uk dance', 'edm', 'electro house', 'destroy techno', 'pop dance', 'house', 'progressive house', 'tropical house', 'dance pop']",285596,False,I Got U
2020/11/19,ph,141,215664,0TMGV2zMZXOILVtQLtkI3G,"[""Why Don't We""]","['pop', 'boy band', 'australian pop', 'uk pop', 'dance pop', 'post-teen pop']",184665,False,What Am I
2017/11/16,my,59,70333,0tPQPaOKM32WgMSbPCYyRH,"['David Guetta', 'Afrojack', 'Charli XCX', 'French Montana']","['candy pop', 'electropop', 'progressive electro house', 'gangster rap', 'trap', 'southern hip hop', 'big room', 'post-teen pop', 'pop rap', 'tropical house', 'dance pop', 'metropopolis', 'uk pop', 'hip hop', 'pop dance', 'edm', 'dutch house', 'electro house', 'art pop', 'rap', 'pop']",172687,True,Dirty Sexy Money (feat. Charli XCX & French Montana)
2018/08/30,ca,55,355205,3obgSF06ki98lYNLNq5vCB,"['Juice WRLD', 'Lil Uzi Vert']","['melodic rap', 'chicago rap', 'philly rap', 'trap', 'rap']",258475,True,Wasted (feat. Lil Uzi Vert)
2022/06/23,za,114,34745,0JXXNGljqupsJaZsgSbMZV,['Miguel'],"['pop', 'urban contemporary', 'r&b', 'dance pop', 'hip hop']",195373,False,Sure Thing
2022/07/14,ua,6,89072,7kKTYTHULdERuHGCkVyLVD,"['KALUSH', 'Skofka']","['ukrainian pop', 'ukrainian hip hop', 'ukrainian viral pop']",216000,False,Додому (feat. Skofka)
2022/03/24,cl,107,281469,2n7ohqg1s68ToAHh4u9mcW,['Bad Bunny'],"['reggaeton', 'trap latino']",192024,True,Vete
2019/06/27,nz,197,38487,2gTdDMpNxIRFSiu7HutMCg,"['Machine Gun Kelly', 'YUNGBLUD', 'Travis Barker']","['pop rap', 'rap rock', 'pop', 'modern rock', 'rock', 'british indie rock', 'ohio hip hop']",169397,True,I Think I'm OKAY (with YUNGBLUD & Travis Barker)
2020/06/11,au,200,204470,3GZD6HmiNUhxXYf8Gch723,['Frank Ocean'],"['pop', 'neo soul', 'hip hop', 'lgbtq+ hip hop']",234093,True,Lost
2022/09/29,tw,115,72188,21AziTMaZwcLflGMAj85o5,['Lauv'],['pop'],183014,False,All 4 Nothing (I'm So In Love)
2021/12/02,ni,94,11276,1cVlW9WQiGlFdWUXFdFZGh,"['Piso 21', 'Christian Nodal']","['trap latino', 'latin pop', 'reggaeton', 'colombian pop', 'nueva musica mexicana', 'reggaeton colombiano', 'musica mexicana', 'ranchera', 'mariachi']",227233,True,Pa' Olvidarme De Ella
2020/04/09,sv,27,38537,2TH65lNHgvLxCKXM3apjxI,"['Bad Bunny', 'Tainy']","['reggaeton flow', 'trap latino', 'latin hip hop', 'pop reggaeton', 'reggaeton', 'latin pop']",250533,True,Callaita
2019/10/10,tw,103,61496,5EXpL9orGpIsscSyBgPdSx,['Yoga Lin'],"['taiwan pop', 'chinese r&b', 'mandopop']",264160,False,說謊
2022/07/07,de,155,453417,7iL6o9tox1zgHpKUfh9vuC,['50 Cent'],"['queens hip hop', 'pop rap', 'gangster rap', 'east coast hip hop', 'hip hop', 'rap']",193466,True,In Da Club
2021/07/08,ec,103,50816,478g4LSkyMB1PMkVOVmIaE,"['KAROL G', 'Anuel AA', 'J Balvin']","['reggaeton flow', 'trap boricua', 'trap latino', 'reggaeton colombiano', 'reggaeton']",263013,True,LOCATION
2014/11/30,cr,136,4063,75JFxkI2RXiU7L9VXzMkle,['Coldplay'],"['permanent wave', 'pop']",309600,False,The Scientist
2016/04/07,bg,18,5972,3RiPr603aXAoi4GHyXx0uy,['Coldplay'],"['permanent wave', 'pop']",258266,False,Hymn for the Weekend
2020/12/31,ua,5,67853,2vuRLuYUWwwQgQtg1TzkKj,"['SLAVA MARLOW', 'MORGENSHTERN']","['russian hip hop', 'russian trap']",116108,True,Быстро
2016/11/10,br,19,813664,2GfxgssRHvY1azHtaRqKoK,['Jorge & Mateus'],"['sertanejo', 'sertanejo universitario', 'arrocha']",184032,False,Paredes - Ao Vivo
2021/02/04,tw,172,47093,6ym1AfJcqGuu7TLxQIfl0m,['Yoga Lin'],"['chinese r&b', 'taiwan pop', 'mandopop']",330000,False,天真有邪
2015/02/01,au,14,163732,7y2YUIyCuVhBidENVT0068,['Ellie Goulding'],"['pop', 'indietronica', 'uk pop', 'post-teen pop', 'metropopolis', 'electropop', 'dance pop', 'edm']",252538,False,"Love Me Like You Do - From ""Fifty Shades Of Grey"""
2020/03/12,nz,164,50634,1ShHhJlzaLuoZbJ3aP4z0m,['Lauv'],"['dance pop', 'electropop', 'pop']",197306,False,Invisible Things
2018/12/27,gt,95,19142,2cnKEkpVUSV4wnjQiTWfH6,"['Wisin', 'Ozuna']","['puerto rican pop', 'latin hip hop', 'reggaeton', 'trap latino']",232786,False,Escápate Conmigo
2017/08/03,py,121,9274,2webQDZmtGioeu3zUUi9We,"['Sebastian Yatra', 'Cosculluela', 'Cali Y El Dandee']","['latin hip hop', 'reggaeton', 'champeta', 'latin pop', 'reggaeton flow', 'electro latino', 'reggaeton colombiano', 'colombian pop', 'trap latino']",208720,False,Traicionera - Remix
2022/07/21,ca,98,282641,7w9bgPAmPTtrkt2v16QWvQ,['Eminem'],"['detroit hip hop', 'hip hop', 'rap']",326466,True,"Lose Yourself - From ""8 Mile"" Soundtrack"
2019/06/20,jp,199,61356,4hWI3r78IDOhPXSHd2f0Az,['Sheena Ringo'],"['j-poprock', 'j-pop', 'j-rock']",249546,False,長く短い祭
2019/06/20,my,32,121925,7Feaw9WAEREY0DUOSXJLOM,"['Martin Garrix', 'Macklemore', 'Fall Out Boy']","['pop rap', 'pop', 'modern rock', 'progressive house', 'seattle hip hop', 'pop dance', 'electro house', 'dutch edm', 'emo', 'dance pop', 'tropical house', 'edm']",163804,True,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy)
2017/06/22,mt,195,1812,3RiPr603aXAoi4GHyXx0uy,['Coldplay'],"['permanent wave', 'pop']",258266,False,Hymn for the Weekend
2020/04/30,sa,189,6170,1fLrPuVJlEn1YjBwZFUw2i,['Fahed Bin Fasla'],"['khaliji', 'sheilat']",224653,False,هذا السعودي فوق
2021/02/25,co,70,127904,4R8BJggjosTswLxtkw8V7P,"['Jhayco', 'J Balvin', 'Bad Bunny']","['reggaeton colombiano', 'reggaeton', 'trap latino']",309120,False,No Me Conoce - Remix
2020/04/30,ph,9,849495,3R6Hl2e7hAyCfofRRToKAo,"['Jr Crown', 'Kath', 'Cyclone', 'Young Weezy']","['pinoy hip hop', 'tagalog rap', 'opm']",254139,False,Malayo Ka Man
2022/10/13,gr,26,166970,4uUG5RXrOk84mYEfFvj3cK,"['David Guetta', 'Bebe Rexha']","['pop', 'big room', 'post-teen pop', 'pop dance', 'dance pop', 'edm']",175238,True,I'm Good (Blue)
2017/05/18,do,155,6775,10BTY8z7nAqTN4Rviajxxx,['Amenazzy'],"['latin hip hop', 'reggaeton flow', 'dominican pop', 'reggaeton', 'rap dominicano', 'trap latino']",201666,False,Que Rico Fue
2017/06/29,it,188,102172,5IcOtm7SKl3gZYsc0rKhG6,"['J-AX', 'Fedez']","['italian pop', 'italian adult pop']",196453,False,Senza pagare
2021/05/20,gt,150,39101,3VT8hOC5vuDXBsHrR53WFh,['Masked Wolf'],['australian hip hop'],132780,True,Astronaut In The Ocean
2021/05/27,vn,55,91825,1eZ8S2yOGRhAE32pg27M1S,['Jack - J97'],['v-pop'],231724,False,LayLaLay
2021/08/19,ma,139,16487,2MYKMHhMFIlmYKn05C9cV2,"['Kafon', 'Didine Canon 16']","['rai', 'rap algerien', 'reggae maghreb', 'rap tunisien', 'tunisian pop']",200620,False,Amazone
2020/03/26,py,74,32416,4bTZeO72FwMa6wKOiqoynL,"['Sech', 'Ozuna', 'Anuel AA', 'Darell', 'Nicky Jam']","['reggaeton flow', 'trap boricua', 'trap latino', 'latin hip hop', 'reggaeton', 'puerto rican pop', 'panamanian pop']",287773,True,Otro Trago - Remix
2022/05/05,is,34,11747,7rWCWzPRftzZTZtIyQtaDU,"['Future', 'Kanye West']","['southern hip hop', 'chicago rap', 'atl hip hop', 'trap', 'hip hop', 'rap']",207213,True,KEEP IT BURNIN (feat. Kanye West)
2015/11/26,de,154,116889,2goIyVHWizjauRjYZNVeDz,['Kollegah'],['german hip hop'],194800,True,Keine neuen Freunde
2021/10/21,sg,178,40618,0dnkOK5hGUCmIJ7FDF0yHz,['JEON SOMI'],"['k-pop', 'pop']",149446,False,DUMB DUMB
2019/08/29,do,164,10500,4mYd03EZR9nPcf7HADfC13,"['Lo Blanquito', 'Crazy Design']","['dominican pop', 'rap dominicano', 'dembow']",210092,False,Popiwa (feat. Crazy Design)
2020/06/11,gb,105,418799,2b8fOow8UzyDFAE27YhOZM,['Maroon 5'],['pop'],189486,False,Memories
2017/06/22,pl,176,35747,1A0MGTfra8ggdGDHUdnM55,['Quebonafide'],['polish hip hop'],204252,False,Oh My Buddha
2015/01/18,mx,80,131329,5MhsZlmKJG6X5kTHkdwC4B,"['AronChupa', 'Little Sis Nora']",['swedish pop'],166848,True,I'm an Albatraoz
2019/10/24,it,169,350228,3fTvFZyr41XvhCtk4ohywa,"['Rocco Hunt', 'Neffa']","['italian adult pop', 'italian underground hip hop', 'italian pop', 'pop virale italiano', 'rap napoletano', 'italian indie pop', 'italian hip hop']",221386,False,Se Tornerai (feat. Neffa)
2019/04/18,co,116,65960,4uP3pUP18ennmz0tb3GphR,['Bad Bunny'],"['reggaeton', 'trap latino']",197967,True,Solo de Mi
2020/09/24,pe,119,105413,1Xnn1TPyr5h0hpRAT4B4EA,"['Dalex', 'Lenny Tavárez', 'Anitta', 'Natti Natasha', 'Farruko', 'Justin Quiles']","['pop', 'funk carioca', 'funk pop', 'trap argentino', 'reggaeton', 'pagode baiano', 'latin hip hop', 'latin pop', 'reggaeton flow', 'rap latina', 'r&b en espanol', 'trap latino', 'pop nacional']",304733,True,Bellaquita - Remix
2015/10/29,pl,166,14276,3ISw0ZbIocgoNoxu7cpTUl,['Years & Years'],"['pop', 'uk pop', 'edm', 'pop dance', 'tropical house', 'electropop', 'gauze pop', 'dance pop']",255506,False,Shine
2016/08/18,mt,52,3746,3CRDbSIZ4r5MsZ0YwxuEkn,['Twenty One Pilots'],"['modern rock', 'rock']",202333,False,Stressed Out
2016/02/04,fi,9,334771,7vfWgVGiLgnGbInU5lvSQg,"['Mike Posner', 'Seeb']","['pop rap', 'pop', 'norwegian pop', 'uk pop', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",199226,True,I Took A Pill In Ibiza - Seeb Remix
2017/05/25,fi,133,65878,4kloZeUMhzOQu5F5bBJVHS,"['Profeetat', 'Cheek', 'Elastinen']","['finnish hip hop', 'finnish dance pop', 'finnish pop']",198814,False,Yhtäccii
2020/08/27,sk,99,14853,7lqaONtY8e3KfF2FmKE28M,['Gleb'],['czsk hip hop'],271431,True,Gauč Storytelling
2021/08/05,ae,10,41527,5eXBXreN3d1zdj6Sa8dS0u,['BTS'],"['k-pop', 'k-pop boy group']",187585,False,Permission to Dance
2022/09/08,ec,99,77472,41wtwzCZkXwpnakmwJ239F,['Bad Bunny'],"['reggaeton', 'trap latino']",170971,False,Si Veo a Tu Mamá
2018/02/15,sv,91,9254,2rrJfOphzn4uQCK9X0x6R6,"['Amenazzy', 'Lary Over']","['trap latino', 'rap dominicano', 'reggaeton', 'dominican pop', 'latin hip hop', 'reggaeton flow']",229485,False,Solo
2019/06/20,es,137,281458,2dpaYNEQHiRxtZbfNsse99,"['Marshmello', 'Bastille']","['progressive electro house', 'pop', 'modern rock', 'pop dance', 'metropopolis', 'dance pop', 'pop rock', 'brostep', 'edm']",214289,False,Happier
2021/12/23,mx,194,751539,6G2xXQRSZlEzYsUEb3uvuR,['Ivan Cornejo'],"['nueva musica mexicana', 'sad sierreno']",214148,False,Está Dañada
2021/05/13,hn,153,12504,161DnLWsx1i3u1JT05lzqU,['Bruno Mars'],"['dance pop', 'pop']",217866,False,Talking to the Moon
2019/12/05,fi,27,158300,7aiClxsDWFRQ0Kzk5KI5ku,['blackbear'],"['pop rap', 'pop']",185093,True,hot girl bummer
2022/03/10,in,83,730749,5eN1nmOe9R29OBL6soTJov,"['AP Dhillon', 'Shinda Kahlon', 'Gurinder Gill', 'Gminxr']","['punjabi hip hop', 'punjabi pop']",170322,False,MAJHE AALE
2019/05/23,pl,192,88812,4u7EnebtmKWzUH433cf5Qv,['Queen'],"['classic rock', 'glam rock', 'rock']",354320,False,Bohemian Rhapsody - Remastered 2011
2021/12/23,pl,77,422587,0aoUM0zcu0kCX7Cv7O939I,"['Ed Sheeran', 'Elton John']","['mellow gold', 'piano rock', 'glam rock', 'uk pop', 'pop']",208546,False,Merry Christmas
2019/03/07,tr,135,135215,6SKEn2KF5c67uL5phYtd30,['Gökhan Türkmen'],['turkish pop'],232987,False,İhtimaller Perisi
2021/12/02,ma,74,22917,12NyGvp4yFJys8L5XHo7FD,['Inkonnu'],"['rap maroc', 'moroccan pop', 'arabic hip hop']",247795,True,YA Lili
2021/01/28,lt,95,8005,0osvOdeD3YXZiWkT8MKolJ,"['Jason Derulo', 'Adam Levine', 'Maroon 5']","['pop rap', 'dance pop', 'deep talent show', 'edm', 'post-teen pop', 'pop']",153865,True,Lifestyle (feat. Adam Levine)
2021/01/21,nl,97,233716,43CIWpJaJHRcI4mUSjqgc2,"['Juice WRLD', 'Young Thug']","['pop rap', 'gangster rap', 'southern hip hop', 'melodic rap', 'chicago rap', 'atl trap', 'atl hip hop', 'trap', 'hip hop', 'rap']",157355,True,Bad Boy (with Young Thug)
2020/11/05,ee,157,4942,7ycWLEP1GsNjVvcjawXz3z,"['A$AP Rocky', 'Skepta']","['instrumental grime', 'birmingham grime', 'grime', 'east coast hip hop', 'hip hop', 'rap']",205040,True,Praise The Lord (Da Shine) (feat. Skepta)
2017/03/16,gt,135,8671,2rizacJSyD9S1IQUxUxnsK,"['The Chainsmokers', 'Phoebe Ryan']","['pop', 'indie poptimism', 'indie electropop', 'alt z', 'uk pop', 'pop dance', 'electropop', 'dance pop', 'tropical house', 'edm']",194080,False,All We Know
2020/02/20,ch,189,40425,1E1YyZjbteIz2XQyLvtRxD,"['The Cratez', 'Bausa', 'Maxwell', 'Joshi Mizu']","['german hip hop', 'deep german hip hop']",162650,True,Skifahren (feat. Joshi Mizu)
2021/09/23,ie,177,42127,5vcfy76yr163pFH7NkN6nX,"['Riton', 'RAYE']","['edm', 'pop', 'uk dance', 'uk pop', 'house', 'electropop', 'pop dance', 'post-teen pop', 'dance pop', 'uk contemporary r&b', 'tropical house']",190240,False,I Don't Want You
2020/01/30,co,101,86718,7MRU4vOkywuhZ9kbFiPuiu,"['Daddy Yankee', 'Wisin & Yandel']","['trap latino', 'electro latino', 'latin hip hop', 'reggaeton']",241880,False,Si Supieras
2020/09/10,ca,140,242679,5OELUCYgOHKFAvCERnAvfS,['Morgan Wallen'],"['contemporary country', 'country']",216573,False,More Than My Hometown
2015/09/17,fi,22,167539,5wLM2qVo3oNXUPutXcKJHM,"['Isac Elliot', 'Tyga']","['hip hop', 'finnish dance pop', 'southern hip hop', 'finnish hip hop', 'trap', 'dance pop', 'finnish pop', 'rap', 'pop rap']",241500,False,Lipstick (feat. Tyga)
2022/05/19,my,9,232208,2eAvDnpXP5W0cVtiI0PUxV,['Ruth B.'],"['canadian contemporary r&b', 'pop', 'alt z', 'canadian pop']",233720,False,Dandelions
2017/03/16,se,181,130153,7gZQfdEQpmwAoPHSbEHzms,"['Matoma', 'Becky Hill']","['pop edm', 'pop', 'uk pop', 'pop house', 'uk dance', 'edm', 'electro house', 'pop dance', 'tropical house', 'electropop', 'norwegian pop', 'dance pop']",224271,False,False Alarm
2019/03/28,ec,44,62731,1DcxnVNFAyVl2sDQ646pXS,['Kevin Roldan'],"['perreo', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'reggaeton colombiano', 'trap latino']",129039,False,PPP
2016/02/18,nl,147,72047,7oGZAicScQt96OAW4AruYy,['Jason Derulo'],"['pop rap', 'pop', 'dance pop', 'edm', 'post-teen pop']",207719,False,Want to Want Me
2014/11/16,ch,52,18606,2Oehrcv4Kov0SuIgWyQY9e,['Imagine Dragons'],"['modern rock', 'rock']",175200,False,Demons
2019/09/26,de,35,1332552,2kkcJ8tSDV42LdWcPjy6We,"['Samra', 'Capital Bra']",['german hip hop'],188057,True,Wieder Lila
2019/04/04,at,169,32615,2IRZnDFmlqMuOrYOLnZZyc,"['Meek Mill', 'Drake']","['pop rap', 'southern hip hop', 'canadian pop', 'toronto rap', 'philly rap', 'canadian hip hop', 'trap', 'hip hop', 'rap']",180522,True,Going Bad (feat. Drake)
2019/01/03,no,193,64259,3VTNVsTTu05dmTsVFrmGpK,"['The Pogues', 'Kirsty MacColl']","['irish folk', 'punk', 'classic uk pop', 'celtic rock', 'celtic punk', 'new wave pop', 'folk punk', 'celtic']",272466,False,Fairytale of New York (feat. Kirsty MacColl)
2021/10/07,sg,56,69766,3OC84eKMxRJ4x0Hcwl9i4i,['Crowd Lu'],"['chinese indie', 'taiwan indie', 'taiwan pop', 'taiwan singer-songwriter', 'mandopop']",320165,False,刻在我心底的名字 (Your Name Engraved Herein) - 電影<刻在你心底的名字>主題曲
2015/05/21,de,132,127322,6wMeMFLaD4NCxXzkXgkuM1,"['Olly Murs', 'Travie McCoy']","['pop rap', 'talent show', 'pop', 'uk pop', 'pop dance', 'dance pop', 'post-teen pop']",185773,False,Wrapped Up (feat. Travie McCoy)
2023/01/12,be,98,74336,26b3oVLrRUaaybJulow9kz,['Libianca'],[],184791,False,People
2020/12/10,uy,7,136912,2XIc1pqjXV3Cr2BQUGNBck,"['Bad Bunny', 'ROSALÍA']","['reggaeton', 'trap latino', 'r&b en espanol']",203200,False,LA NOCHE DE ANOCHE
2015/02/08,gb,133,122146,79tl45OGogfoucy9GDohG2,"['Gorgon City', 'Jennifer Hudson']","['deep groove house', 'edm', 'dance pop', 'hollywood', 'hip pop', 'uk dance', 'future garage', 'house', 'urban contemporary', 'r&b', 'neo soul', 'pop dance', 'tropical house']",200360,False,Go All Night
2017/08/10,cl,25,404125,4aWmUDTfIPGksMNLV2rQP2,"['Luis Fonsi', 'Daddy Yankee']","['trap latino', 'latin hip hop', 'reggaeton', 'latin pop', 'puerto rican pop']",228200,False,Despacito (Featuring Daddy Yankee)
2021/08/26,ar,103,312689,37BZB0z9T8Xu7U3e65qxFy,"['The Weeknd', 'Ariana Grande']","['canadian contemporary r&b', 'dance pop', 'pop', 'canadian pop']",191013,False,Save Your Tears (with Ariana Grande) (Remix)
2018/04/12,gr,122,5231,1bhUWB0zJMIKr9yVPrkEuI,"['Ed Sheeran', 'Beyoncé']","['dance pop', 'r&b', 'pop', 'uk pop']",259550,False,Perfect Duet (Ed Sheeran & Beyoncé)
2018/09/20,nl,93,271455,2G1tXoGBaEMJ7FKGnkf6ud,"['Gucci Mane', 'Bruno Mars', 'Kodak Black']","['pop rap', 'gangster rap', 'southern hip hop', 'florida rap', 'pop', 'melodic rap', 'miami hip hop', 'dirty south rap', 'dance pop', 'atl hip hop', 'trap', 'hip hop', 'rap']",203161,True,Wake Up in the Sky
2022/09/15,br,187,765612,3RiPr603aXAoi4GHyXx0uy,['Coldplay'],"['permanent wave', 'pop']",258266,False,Hymn for the Weekend
2018/02/01,co,94,54140,0tKcYR2II1VCQWT79i5NrW,['Imagine Dragons'],"['modern rock', 'rock']",187146,False,Thunder
2021/01/14,pa,127,14663,6NfrH0ANGmgBXyxgV2PeXt,['Bad Bunny'],"['reggaeton', 'trap latino']",163084,True,La Difícil
2022/04/28,do,57,29320,2XIc1pqjXV3Cr2BQUGNBck,"['Bad Bunny', 'ROSALÍA']","['reggaeton', 'trap latino', 'r&b en espanol']",203200,False,LA NOCHE DE ANOCHE
2017/08/31,ni,181,2339,2Aa1wE8ofs2tu59TOQrZKW,['DNCE'],"['pop', 'post-teen pop', 'dance pop', 'edm', 'uk pop']",218440,True,Cake By The Ocean
2022/09/22,nl,145,184514,7yq4Qj7cqayVTp3FF9CWbm,['Vance Joy'],"['pop', 'folk-pop']",204280,False,Riptide
2017/06/29,ch,161,21495,0RCSckg7PFBBfwG73ydbOG,"['KC Rebell', 'Summer Cem']","['german drill', 'german hip hop', 'deep german hip hop']",178170,True,Nicht jetzt
2020/10/08,sv,56,31404,19OXtYzrJyCrQvTbfukt4H,"['Maluma', 'Myke Towers']","['reggaeton colombiano', 'trap latino', 'reggaeton']",198569,True,Madrid (feat. Myke Towers)
2017/11/16,pt,21,91330,5b2QnYcT9rQIkhRWt4HztQ,"['Eminem', 'Beyoncé']","['pop', 'detroit hip hop', 'r&b', 'dance pop', 'hip hop', 'rap']",303781,True,Walk On Water (feat. Beyoncé)
2018/09/13,hn,186,5263,7BYqVvoXpQFhs4jJ0qqNZt,['Heroes Del Silencio'],"['spanish rock', 'latin rock', 'latin alternative', 'rock en espanol', 'musica aragonesa']",368320,False,Entre dos tierras
2017/12/14,hn,181,4997,6b8Be6ljOzmkOmFslEb23P,['Bruno Mars'],"['dance pop', 'pop']",225983,False,24K Magic
2018/06/21,bo,122,7140,09mEdoA6zrmBPgTEN5qXmN,['The Weeknd'],"['pop', 'canadian contemporary r&b', 'canadian pop']",228373,False,Call Out My Name
2018/04/12,lv,57,6974,7sO5G9EABYOXQKNPNiE9NR,"['Offset', 'Metro Boomin']","['pop rap', 'southern hip hop', 'atl hip hop', 'trap', 'hip hop', 'rap']",172800,True,Ric Flair Drip (with Metro Boomin)
2022/05/12,ae,154,10242,4UG2Fm0E98LhE2dlNxiAXx,['JVKE'],"['pop', 'modern indie pop']",120308,False,this is what falling in love feels like
2018/09/27,lt,169,3307,3hBBKuWJfxlIlnd9QFoC8k,"['Maroon 5', 'SZA']","['r&b', 'pop', 'rap']",199849,False,What Lovers Do (feat. SZA)
2021/06/10,it,44,960508,1eDC4NiUYgQSKpKDIvXxi4,"['Ernia', 'Pinguini Tattici Nucleari']","['bergamo indie', 'milan indie', 'italian pop', 'italian indie pop', 'italian hip hop']",213542,True,Ferma A Guardare (feat. Pinguini Tattici Nucleari)
2020/04/30,at,55,65126,21jGcNKet2qwijlDFuPiPb,['Post Malone'],"['melodic rap', 'dfw rap', 'rap']",215280,False,Circles
2021/09/02,lt,36,18355,6n8I3K81Zfb54V7M96qwzm,['Sisters On Wire'],"['lithuanian rock', 'lithuanian pop']",285659,False,Mėlyna Mėlyna
2022/10/06,hn,101,23022,6G4U9avyBNEfP0fAIduev3,"['Aventura', 'Don Omar']","['bachata', 'trap latino', 'tropical', 'latin pop', 'reggaeton', 'latin hip hop', 'bachata dominicana', 'puerto rican pop']",267786,False,Ella Y Yo - Featuring Don Omar
2022/03/31,no,186,66029,6gPPoRYJwCsoB2VVdPJfmo,['David Kushner'],['gen z singer-songwriter'],232991,False,Miserable Man
2017/08/24,sv,145,6289,75JFxkI2RXiU7L9VXzMkle,['Coldplay'],"['permanent wave', 'pop']",309600,False,The Scientist
